role,task,run_id,parent,source_children,finite_children,published_unique_edges,status_target_children,status_certified_invalid_children,unknown_status_children,unregistered_missing_slots,validity_dominance_edges,certified_relations,unresolved_relations,source_pair_capacity,published_coverage,certified_coverage,coverage_gain,lost_relation_recovery
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__404cc1fd65fb43d29407021efe7ab3f9,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:11,chaii-hindi-and-tamil-question-answering__423f1c19408e48d7a1c7789de0870293,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__4b5f15515dae48a4b4a277d0cf2e68bc,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__4c0c0f8a2db0408eb4e1dd0004fb7fba,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:16,chaii-hindi-and-tamil-question-answering__4cf90c96bc1a4969813a09fa8053fa39,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__4debf6ae333e498a9fb2ba701f87636a,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:16,chaii-hindi-and-tamil-question-answering__4f89f2511b3e44f9a87b31011a43ee35,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__524785f0c5f44ee8819fba84d89e4dc5,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__54105c6022bc4ca4ab5465161505d887,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__57e345d599ab4df6be1529dbb33e34b0,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:16,chaii-hindi-and-tamil-question-answering__5bdfa7e48902434089766fbe715eca68,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__5d9e820d9f4640f2951deecdbbb24309,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__5e232b5baede4d0d89b4062d8030e2b9,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0728.jsonl:12,chaii-hindi-and-tamil-question-answering__61229b5989be4531a44d65dac7157286,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__64006a98718a466eada7307f05a41b30,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:16,chaii-hindi-and-tamil-question-answering__65426e1fbbb04b52b865affb62503200,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__666625cf51644438922ccce1c8cb969b,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__668d6a5f9dd7447cb02e6db6b1332f36,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__670c12b455d9487cab3e583ab34dda79,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__672cbafcf61b41c096a91492133b040e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__6781a51d363540b4b047369e7fcc3447,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__69a74cc451bd41c39fb4d25fdaa3b1c3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__69d65f08cccf4f4b9f79b57bef794495,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__6ac5a77961474eee8e9fb9291b41e680,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__7959cb183dec47ceba321137ebec3a03,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__7a0fea281b1c48da94b6869460a55ea6,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__7af72749ee2e43bba5ba3c3f4b137c76,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__7af8e49eec6e48648aa586c3abd58582,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__7b1505a076a248f28801e4ef17d83eed,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__7c8e998a34624502b149950e9ec0c180,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__7e2ec685420c45a0b6de87d9eddcbb3d,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__7fe713489d224a81b014aaf13fc9ff1e,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__81bda2bb62cb4eacb35dc81455437de9,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__83b77da2718c41b78ed19605a83b792b,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__85bcd0d3a3834747b1da524c5b3e303a,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__86a80202640c40bf8ebb4624d128284f,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__889c7c16cbec4c229a976aaefdbbec38,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__896b452894644dfd9582a0875d3d8246,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:16,chaii-hindi-and-tamil-question-answering__897c89d8ea214aef8b70e48d83528892,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__8d3fb13e8ba54fd09af48c2bb047612c,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__945bc7e8931346219404e6c5d2502c9d,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__9465d94bd39c43f798ae213bbaa66e23,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__999fb2a5e2bc4785985c387fc22af7ec,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__9f2a8f1203024ead96765ce2760f8fe1,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__a2b4a88899c742b0bc09d370dab05ec5,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__a577e5393d8e4b4ca17368a0b534a052,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__a663cd84d08b4f88bbcf776f5086d219,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__a68e3adfe07f427587423e45e7788ccf,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__a80c0d3498d243498526460b91385d5d,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0728.jsonl:10,chaii-hindi-and-tamil-question-answering__a968d4a9241f4b978e04c474c3ec2257,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__ab127f0bad3547f887b61d1052f2435f,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__ad9724bf71be4601893bc0d39ab5233b,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__b1bb23ab7e6740a180de0045f0fcadee,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__b46d67f89db5472581f67a0bc7aff655,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__b57c346d864d4c4b9d5805fe41dc165a,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__b68e936e5e6f45858b89c0409ec4331d,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0728.jsonl:12,chaii-hindi-and-tamil-question-answering__b730af42042d4c1797f4fd7f37afd2d1,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__bee5519398da42549173d6caf53c1a4e,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__c2b3acc7d9774ecb98030331089d86b3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__c77779894e2342dc91b51d6dc9b8aa88,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:16,chaii-hindi-and-tamil-question-answering__ca1ed74583cb40378b916e2805f4f79e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__cc538a6692ae4b438a9fe848ec8624b3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__cd959876036b4084b298d0364a6642fa,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:11,chaii-hindi-and-tamil-question-answering__d1d022435c3b409e9970c743198a4300,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__d3d5f82ef3b74d0199436ac9b8badabe,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__d660a5c5b27e41dd8af49532c2800a36,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__d6eb54f77ddf4c5eb30f1c0aaf7f87f6,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__d837e3241ed44a348528670bef46ea1d,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0728.jsonl:11,chaii-hindi-and-tamil-question-answering__d9bd87b38c3d4489a30a763158ab9fc5,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__dababeecbe2a4fd3b72d556046d9b174,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__dafe0fc5c4dc480e8ec4d90ca2a1340c,5,4,6,0,0,0,1,0,6,4,10,0.59999999999999998,0.59999999999999998,0,0
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__dc8f9b69b9b54488839f04d3cdec6e63,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__de9fd08c696c4e2295fc831017336519,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__e0740129fc18455ab7ec3e48eb16846b,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__e0927c0e9b924c12b1ece26ffd279430,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__e11829caeb33437ca0f81c4c2117486f,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__e62489175da2476fb20bfbe7ed01296f,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:11,chaii-hindi-and-tamil-question-answering__e79ced7066b44f7e9cf0ff4eba2cd8d4,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:14,chaii-hindi-and-tamil-question-answering__e892a908998a4cedb11fb91b25c39f25,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:17,chaii-hindi-and-tamil-question-answering__ea031f51c87f4dfe816e6d745634e67b,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__eea14144009a443ebafb1626798fa8b8,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:2,chaii-hindi-and-tamil-question-answering__efc5c4058c8444e2940c83cb261f3804,5,3,3,2,2,0,0,6,9,1,10,0.29999999999999999,0.90000000000000002,0.59999999999999998,0.8571428571428571
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__f575abe050754a08bb2e8626e558292b,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:12,chaii-hindi-and-tamil-question-answering__fa27954124d04d49b9925bf52f2b8d9b,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:15,chaii-hindi-and-tamil-question-answering__fa8811a8220343f09ce3cb87b0f5aac6,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:11,chaii-hindi-and-tamil-question-answering__fdf685a18f4542b3a02d344203d9d4b4,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,chaii-hindi-and-tamil-question-answering,cards_deepB2.jsonl:0,chaii-hindi-and-tamil-question-answering__fe67d44865ca4798a88a7f4281c9cc04,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,denoising-dirty-documents,cards_senior_0731.jsonl:15,denoising-dirty-documents__00519b5a64af4292b94b4c0b41c1e393,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:14,denoising-dirty-documents__075512b0e81045c2bed409c60a2d125c,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:15,denoising-dirty-documents__09c2a046f3dd4e9780d776e0170697ed,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0729.jsonl:16,denoising-dirty-documents__0aca6a6c82f0489c8f955481d4974707,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0729.jsonl:16,denoising-dirty-documents__13fb2daba30b4c6c98c870022a56e8a9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0729.jsonl:15,denoising-dirty-documents__146a7aa2cc3a43e8a53b7aa4ca4d38ee,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0729.jsonl:17,denoising-dirty-documents__1a67ba39b11e404ca31c19552bd45b45,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0802.jsonl:11,denoising-dirty-documents__1a82edeb96734115a5b6c0e5e7635664,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0804.jsonl:20,denoising-dirty-documents__1b36634d3aea4567a331367a64544ded,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:14,denoising-dirty-documents__1c99f45e33644a2ca2b674c4d20d4827,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:12,denoising-dirty-documents__1cf2d6ea2b93447e8c6945eb79567a4b,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0729.jsonl:16,denoising-dirty-documents__2293eeb356984ce2b3e4975c75b4f002,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_deepB2.jsonl:3,denoising-dirty-documents__25abff6e3b944f0f9a706c47ac70682a,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,denoising-dirty-documents,cards_senior_0731.jsonl:14,denoising-dirty-documents__261c237b49824082995198eb1d835065,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0727.jsonl:12,denoising-dirty-documents__26356ef89ee7474f96be9cdc11c35945,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0727.jsonl:13,denoising-dirty-documents__2cfdce7de5074672a460f20212708a12,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:11,denoising-dirty-documents__30008fac6b1d42d5bf96fda9ef6b273d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0802.jsonl:11,denoising-dirty-documents__3aeda93132994b7f980540084ab971fb,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:11,denoising-dirty-documents__3c47203ac5a84fd298a41ffefca762ec,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0727.jsonl:12,denoising-dirty-documents__3fe3259967fb49a4aeb23f765f78124f,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0729.jsonl:15,denoising-dirty-documents__4398d5cc228947488032873d5303ab83,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:11,denoising-dirty-documents__4f102726d3fb43c6addd36f6d09c5851,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_deepB2.jsonl:3,denoising-dirty-documents__5816dcc6cea545dba784d59fc2d74ba0,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:11,denoising-dirty-documents__5dd5355e0ad043d9a30db74d65af47e7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:11,denoising-dirty-documents__618d3e243e544455ac770925bb93f7c1,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_senior_0731.jsonl:10,denoising-dirty-documents__642a324ddd2b4319ad26e8acaaf29010,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,denoising-dirty-documents,cards_deepB2.jsonl:3,denoising-dirty-documents__68546edf26134295a6e9005b53a32551,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
